,Car id,Condition,Brand,Model,Version,Published date,Kilometers,Price,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Warranty,Average consumption,Door,Armored,Wheel drive,Colors,Bodywork,Airbag number,Steering system,Gearbox,Engine Displacement,Assembly,Fuel type,Technical details,Url,Motor,Transmisión,Drive train
178,2043283,usado,Volkswagen,Voyage,Trendline 1.6 Sedan Manual,2022-05-07,44290,45900000,2020,Bogotá D.C.,Blanco,1600,Mecánica,Gasolina,[],"APROVECHA
VENTA DE VEHÍCULOS USADOS DE PRIMERA, RETOMAMOS SU VEHÍCULO USADO EN PARTE DE PAGO, PERITAJE SIN COSTO, FINANCIACION AL 100% CON LAS MEJORES TASAS DE INTERES.
COMUNÍCATE PARA MAS INFORMACION451
TE ESPERAMOS
",,,4,N,,,Sedán,,N,,1600,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '99 / 5.250'}, {'name': 'Velocidad Máxima', 'value': '186'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '10,8 : 1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '2.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14.6 / 2.500'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mc. Pherson con barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': 'Eje de brazos interconectados con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '195/55'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '480.00'}, {'name': 'Peso (kgrs.)', 'value': '985.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,21 / 1,65 / 1,46'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]",https://www.carroya.com/vehiculo/usado/volkswagen/voyage/trendline-1.6-sedan-manual/2020/bogota/2043283,"[{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '99 / 5.250'}, {'name': 'Velocidad Máxima', 'value': '186'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '10,8 : 1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '2.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14.6 / 2.500'}]","[{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]",
179,2047021,usado,Suzuki,Alto K10,,2022-05-07,60304,34900000,2019,Bogotá D.C.,Blanco,1000,Mecánica,Gasolina,[],"VENTA DE VEHÍCULOS USADOS DE PRIMERA, RETOMAMOS SU VEHÍCULO USADO EN PARTE DE PAGO, PERITAJE SIN COSTO, FINANCIACION AL 100% CON LAS MEJORES TASAS DE INTERES.
COMUNÍCATE PARA MAS INFORMACION 3202068451
TE ESPERAMOS
",,,,N,,,,,N,,1000,,Gasolina,[],https://www.carroya.com/vehiculo/usado/suzuki/alto-k10/2019/bogota/2047021,,,
180,2045304,usado,Suzuki,S-Cross,1.6 2WD Mecanica,2022-05-07,54250,62900000,2017,Bogotá D.C.,Plateado,1600,Mecánica,Gasolina,[],"APROVECHA
VENTA DE VEHÍCULOS USADOS DE PRIMERA, RETOMAMOS SU VEHÍCULO USADO EN PARTE DE PAGO, PERITAJE SIN COSTO, FINANCIACION AL 100% CON LAS MEJORES TASAS DE INTERES.
COMUNÍCATE PARA MAS INFORMACION 3202068451
TE ESPERAMOS
",,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/suzuki/s-cross/1.6-2wd-mecanica/2017/bogota/2045304,,,
181,2043430,usado,Suzuki,Swift,,2022-05-07,31904,49900000,2020,Bogotá D.C.,Blanco,1200,Mecánica,Gasolina,[],"APROVECHA
VENTA DE VEHÍCULOS USADOS DE PRIMERA, RETOMAMOS SU VEHÍCULO USADO EN PARTE DE PAGO, PERITAJE SIN COSTO, FINANCIACION AL 100% CON LAS MEJORES TASAS DE INTERES.
COMUNÍCATE PARA MAS INFORMACION451
TE ESPERAMOS
",,,,N,,,,,N,,1200,,Gasolina,[],https://www.carroya.com/vehiculo/usado/suzuki/swift/2020/bogota/2043430,,,
182,2047011,usado,Hyundai,i25,Hatchback 1.4 Mecanico,2022-05-07,57867,46900000,2015,Bogotá D.C.,Blanco,1400,Mecánica,Gasolina,[],"VENTA DE VEHÍCULOS USADOS DE PRIMERA, RETOMAMOS SU VEHÍCULO USADO EN PARTE DE PAGO, PERITAJE SIN COSTO, FINANCIACION AL 100% CON LAS MEJORES TASAS DE INTERES.
COMUNÍCATE PARA MAS INFORMACION 3202068451
TE ESPERAMOS
",,,,N,Delantera,,,,N,,1400,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Relación de compresión', 'value': '10.5:1'}, {'name': 'Velocidad Máxima', 'value': '185.00'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '106/6300'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13.9/5000'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Cilindrada (c.c³)', 'value': '1396.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '11.4'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Doble barra de torsión'}, {'name': 'Suspensión delantera', 'value': 'McPherson'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': '175/70'}, {'name': 'Dimensiones Rin', 'value': 'R14'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.12/1.70/1.46'}, {'name': 'Peso (kgrs.)', 'value': '1560'}]}]",https://www.carroya.com/vehiculo/usado/hyundai/i25/hatchback-1.4-mecanico/2015/bogota/2047011,"[{'name': 'Relación de compresión', 'value': '10.5:1'}, {'name': 'Velocidad Máxima', 'value': '185.00'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '106/6300'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13.9/5000'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Cilindrada (c.c³)', 'value': '1396.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '11.4'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}]","[{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]",
183,2036570,usado,Chevrolet,Sonic,1.6 LT Sedan Automatico,2022-05-07,53000,39990000,2013,Bogotá D.C.,Azul,1600,Automática,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Espejos eléctricos']","RECIBIMOS CARRO, FINANCIAMOS ",,,,N,Delantera,,,,N,,1600,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '12.2'}, {'name': 'Cilindrada (c.c³)', 'value': '1600.00'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '152.9/4600'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Potencia (H.P)', 'value': '115/6000'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Eje de Torsion'}, {'name': 'Suspensión delantera', 'value': 'Mc Pherson'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': '205/55'}, {'name': 'Material rines', 'value': 'Aluminio'}, {'name': 'Dimensiones Rin', 'value': 'R16'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '290'}, {'name': 'Peso (kgrs.)', 'value': '1206'}, {'name': 'Diámetro giro', 'value': '10.1'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.39/1.73/1.51'}]}]",https://www.carroya.com/vehiculo/usado/chevrolet/sonic/1.6-lt-sedan-automatico/2013/bogota/2036570,"[{'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '12.2'}, {'name': 'Cilindrada (c.c³)', 'value': '1600.00'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '152.9/4600'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Potencia (H.P)', 'value': '115/6000'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}]","[{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]",
184,2032589,usado,Renault,Stepway,Intens,2022-05-07,50000,49900000,2017,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],"RECIBIMOS CARRO, FINANCIAMOS ",,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/renault/stepway/intens/2017/bogota/2032589,,,
185,2044511,usado,Renault,Logan,1.6 Expression Aire Acondicionado,2022-05-07,53900,39500000,2017,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],"RECIBIMOS CARRO, FINANCIAMOS ",,,4,N,Delantera,,Sedán,,N,,1600,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '8.00'}, {'name': 'Motor', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Aceleración 0-100 Kms. (segs.)', 'value': '13'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Potencia (H.P)', 'value': '90/5.500\r\n'}, {'name': 'Relación de compresión', 'value': '9,7:1\r\n'}, {'name': 'Velocidad Máxima', 'value': '175.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13/3.000\r\n'}, {'name': 'Tipo de Alimentación Combustible', 'value': ' Inyección electrónica'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-Independiente\r\n'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos\r\n'}, {'name': 'Suspensión delantera', 'value': 'Independiente McPherson\r\n'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Hidráulicos\r\n'}, {'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Material rines', 'value': 'Acero'}, {'name': 'Dimensiones Rin', 'value': '15 Pulgadas'}, {'name': 'Llantas (dimensiones)', 'value': '185/65'}, {'name': 'Dimensiones Llanta Delantera', 'value': '185/65'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4,250/1,742/1,525\r\n'}, {'name': 'Velocidad máxima', 'value': '175'}, {'name': 'Diámetro giro', 'value': '10.5'}, {'name': 'Volúmen del baúl (lts)', 'value': '510'}, {'name': 'Capacidad de carga', 'value': 'ND'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '975'}]}, {'autopart': 'Accesorios - Apariencia', 'specifications': [{'name': 'Aire acondicionado', 'value': 'S'}, {'name': 'Tercer stop', 'value': 'S'}]}, {'autopart': 'Accesorios - Comodidad', 'specifications': [{'name': 'Elevavidrios eléctricos', 'value': 'S'}, {'name': 'Control central de funciones', 'value': 'S'}, {'name': 'Radio CD', 'value': 'S'}, {'name': 'Volante graduable en altura y/o profundidad', 'value': 'S'}]}, {'autopart': 'Accesorios - Seguridad', 'specifications': [{'name': 'Apoya cabezas', 'value': 'S'}, {'name': 'Barras en las puertas de protección lateral', 'value': 'S'}, {'name': 'Cinturones', 'value': 'S'}, {'name': 'Exploradoras', 'value': 'S'}, {'name': 'Alarma de luces encendidas', 'value': 'S'}, {'name': 'Bloqueo central', 'value': 'S'}, {'name': 'Barras laterales', 'value': 'S'}, {'name': 'Seguro para niños', 'value': 'S'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo Dirección', 'value': 'Hidraulica'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Número puertas', 'value': '4'}]}]",https://www.carroya.com/vehiculo/usado/renault/logan/1.6-expression-aire-acondicionado/2017/bogota/2044511,"[{'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '8.00'}, {'name': 'Motor', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Aceleración 0-100 Kms. (segs.)', 'value': '13'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Potencia (H.P)', 'value': '90/5.500\r\n'}, {'name': 'Relación de compresión', 'value': '9,7:1\r\n'}, {'name': 'Velocidad Máxima', 'value': '175.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13/3.000\r\n'}, {'name': 'Tipo de Alimentación Combustible', 'value': ' Inyección electrónica'}]","[{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]",
186,2045785,usado,Nissan,Tiida,,2022-05-07,84000,34900000,2012,Bogotá D.C.,Negro,0,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,0,,Gasolina,[],https://www.carroya.com/vehiculo/usado/nissan/tiida/2012/bogota/2045785,,,
187,2038633,usado,Renault,Duster,,2022-05-07,54000,63900000,2018,Bogotá D.C.,Plateado,1600,Mecánica,Gasolina,['Radio'],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/renault/duster/2018/bogota/2038633,,,
188,2045308,usado,Nissan,Versa,,2022-05-07,66500,46900000,2017,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/nissan/versa/2017/bogota/2045308,,,
189,2045909,usado,KIA,Picanto,Vibrant 1.2 Hatchback Manual,2022-05-07,2000,50500000,2022,Bogotá D.C.,Blanco,1250,Mecánica,Gasolina,[],"Concesionario Autos Bogotá. MAS DE 20 AÑOS EN EL MERCADO.

COMPRE Y VENDA SU VEHÍCULO FÁCIL, RÁPIDO Y SEGURO.
RECIBIMOS SU VEHÍCULO DE MAYOR O MENOR VALOR.

COMODO, PRACTICO Y ELEGANTE
KIA PICANTO VIBRANT

UNICO DUEÑO.

CILINDRAJE 1700CC,
CAJA MECANICA,
MODELO 2022,
4 BOLSAS DE AIRE,
FRENOS ABS,
CAMARA DE REVERSA,
AIRE ACONDICIONADO,
VIDRIOS ELECTRICOS,
BLOQUEO CENTRAL,
COJINERIA EN TELA,
BLOQUEO CENTRAL,
PINTURA AL 100%
KILOMETRAJE 2.000KM

TODOS NUESTROS VEHICULOS CUENTAN CON PERITAJE DE AUTOMAS.

FINANCIAMOS HASTA EL 100% SEGUN PERFIL DEL CLIENTE.
CERCA AL CENTRO COMERCIAL BULEVAR NIZA.

SU CONCESIONARIO DE CONFIANZA.",,,5,N,,, Hatchback,,N,,1250,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '12.4@4000'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Potencia (H.P)', 'value': '83'}, {'name': 'Cilindrada (c.c³)', 'value': '1248.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '9.2'}, {'name': 'Motor', 'value': '1.25L DOHC 16V'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-independiente, eje de torsión y resortes accionados por gas'}, {'name': 'Suspensión delantera', 'value': 'Independiente Tipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Hidráulicos con circuito independiente en diagonal servoasistidos.'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '185/55'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '894.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '3.59/1.59/1.49'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]",https://www.carroya.com/vehiculo/usado/kia/picanto/vibrant-1.2-hatchback-manual/2022/bogota/2045909,"[{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '12.4@4000'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Potencia (H.P)', 'value': '83'}, {'name': 'Cilindrada (c.c³)', 'value': '1248.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '9.2'}, {'name': 'Motor', 'value': '1.25L DOHC 16V'}]","[{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]",
190,2045140,usado,Nissan,X-Trail,,2022-05-07,113000,56900000,2013,Bogotá D.C.,Otro,2400,Automática,Gasolina,[],4X4,,,,N,,,,,N,,2400,,Gasolina,[],https://www.carroya.com/vehiculo/usado/nissan/x-trail/2013/bogota/2045140,,,
191,2047145,usado,KIA,Picanto iON,,2022-05-07,54147,41900000,2019,Bogotá D.C.,Gris,0,Mecánica,Gasolina,[],"Concesionario Autos Bogotá. MAS DE 20 AÑOS EN EL MERCADO.

COMPRE Y VENDA SU VEHÍCULO FÁCIL, RÁPIDO Y SEGURO.
RECIBIMOS SU VEHÍCULO DE MAYOR O MENOR VALOR.

TODOS NUESTROS VEHICULOS CUENTAN CON PERITAJE DE AUTOMAS.

FINANCIAMOS HASTA EL 100% SEGUN PERFIL DEL CLIENTE.
CERCA AL CENTRO COMERCIAL BULEVAR NIZA.

SU CONCESIONARIO DE CONFIANZA.",,,,N,,,,,N,,0,,Gasolina,[],https://www.carroya.com/vehiculo/usado/kia/picanto-ion/2019/bogota/2047145,,,
192,2047243,usado,Mazda,3,Skyactiv Prime Sedan Aut,2022-05-06,36308,75000000,2018,Bogotá D.C.,Rojo,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Cámara de reversa', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Techo Panoramico', ' Sensores Delanteros', ' Cámara Frontal', ' Velocidad Crucero', ' Airbags 6', ' Copas De Lujo', ' Control Descenso', ' Android Auto']","2 AÑOS DE GARANTIA,FINANCIACION",,,null,N,,,null,,N,,2000,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/mazda/3/skyactiv-prime-sedan-aut/2018/bogota/2047243,"[{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]","[{'name': 'Tipo de transmisión', 'value': 'null'}]",
193,2046523,usado,Chevrolet,Blazer 4x4,Automatica,2022-05-06,40125,150000000,2019,Bogotá D.C.,Plateado,3600,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Radio MP3', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Calefacción en Sillas', ' Sensores Delanteros', ' Cámara Frontal', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 6', ' Copas De Lujo', ' Parqueo Automático', ' Control De Ascenso', ' Control Descenso', ' Sensor Punto Ciego', ' Android Auto', ' Apple Car Play']",2 AÑOS DE GARANTIA 100%FINANCIACIÓN,,,,N,,,,,N,,3600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/chevrolet/blazer-4x4/automatica/2019/bogota/2046523,,,
194,2046953,usado,Ford,Ecosport,2.0 S 4x2 Automatica,2022-05-06,25223,78000000,2019,Bogotá D.C.,Azul,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' GPS', ' Espejos eléctricos', ' Sensores Delanteros', ' Airbags 4', ' Copas De Lujo', ' Control De Ascenso', ' Apple Car Play']",2 AÑOS DE GARANTÍA 100% FINANCIACIÓN,,,,N,,,,,N,,2000,,Gasolina,[],https://www.carroya.com/vehiculo/usado/ford/ecosport/2.0-s-4x2-automatica/2019/bogota/2046953,,,4x2
