,Car id,Brand,Condition,Version,Kilometers,Price,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Main features,Technical details,Url
10,2048578,Subaru Evoltis,usado,Limited 2.4 Turbo Suv Automatico 4x4,16000,177000000,2021,Bogotá D.C.,Azul,2400,Automática,Gasolina,"['Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Calefacción en Sillas', ' Sensores Delanteros']",N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' SUV'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Directa'}, {'name': 'Motor', 'value': 'Subaru Boxer DOHC de 4 cilindros Turboalimentado'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '10,6:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '16'}, {'name': 'Cilindrada (c.c³)', 'value': '2387.00'}, {'name': 'Potencia (H.P)', 'value': '263 HP / 5600 rpm'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '8.00'}, {'name': 'Tipo de transmisión', 'value': 'Automática'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Independiente de doble brazo oscilante'}, {'name': 'Suspensión delantera', 'value': 'Independiente tipo Mac Pherson'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos ventilados'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '245/50 R20'}, {'name': 'Dimensiones Rin', 'value': '20.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Pasajeros', 'value': '8.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.9 / 1.9 / 1.8'}]}, {'autopart': 'Accesorio', 'specifications': [{'name': 'Apple Car Play', 'value': 'S'}, {'name': 'Airbags 7', 'value': 'S'}, {'name': 'Bluetooth', 'value': 'S'}, {'name': 'Sensor de reversa', 'value': 'S'}, {'name': 'Radio MP3', 'value': 'S'}, {'name': 'Air Bag piloto', 'value': 'S'}, {'name': 'Luces Led', 'value': 'S'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Carrocería', 'value': ' SUV'}]}]",https://www.carroya.com/vehiculo/usado/subaru/evoltis/limited-2.4-turbo-suv-automatico-4x4/2021/bogota/2048578
11,2048555,Chevrolet Onix,usado,1.4 LTZ Mecanico,45700,50500000,2019,Bogotá D.C.,Blanco,1400,Mecánica,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Aire Acondicionado Bizona']","ESPECTACULAR CHEVROLET ONIX HB MT 1.4 2019
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION 
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14.2'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '12.8'}, {'name': 'Motor', 'value': 'Delantera transversal a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1369.00'}, {'name': 'Potencia (H.P)', 'value': '98'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Relación de compresión', 'value': '10,5:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Barra de torsión'}, {'name': 'Suspensión delantera', 'value': 'Independiente McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Hidráulicamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos', 'value': 'Hidráulicos doble en diagonal / ABS'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '15.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '185/65'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '3.93/1.96/1.48'}, {'name': 'Peso (kgrs.)', 'value': '1089.00'}, {'name': 'Capacidad de carga', 'value': '391 kg'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]",https://www.carroya.com/vehiculo/usado/chevrolet/onix/1.4-ltz-mecanico/2019/bogota/2048555
12,2049258,SEAT Leon,usado,1.8 Fr Tsi Dsg,71400,73000000,2016,Bogotá D.C.,Plateado,1800,Automática,Gasolina,"['Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Aire Acondicionado Bizona']","ESPECTACULAR SEAT LEON FR AT HB 1.8 2016
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION 
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1800'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/seat/leon/1.8-fr-tsi-dsg/2016/bogota/2049258
13,2049266,Suzuki Grand Vitara,usado,2.4 Glx Sport 4x2 5p Automatica,97000,57500000,2014,Bogotá D.C.,Plateado,2400,Automática,Gasolina,"['Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Vidrios eléctricos', ' Bluetooth', ' Aire Acondicionado Bizona']","ESPECTACULAR SUZUKI GRAND VITARA AT 2.4 4X2 2014
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/suzuki/grand-vitara/2.4-glx-sport-4x2-5p-automatica/2014/bogota/2049266
14,2049259,KIA Seltos,usado,1.6 Zenith Automatica,5700,113000000,2022,Bogotá D.C.,Rojo,1600,Automática,Gasolina,"['Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Sensores Delanteros']","ESPECTACULAR KIA SELTOS ZENITH AT 1.6 2022
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION 
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Camperos y camionetas'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en Linea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '151/4.850'}, {'name': 'Cilindrada (c.c³)', 'value': '1591.00'}, {'name': 'Potencia (H.P)', 'value': '121/6.300'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '12'}, {'name': 'Motor', 'value': '1.6L DOHC CVVT Dual de 16 Válvulas'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-independiente y eje de torsión'}, {'name': 'Suspensión delantera', 'value': 'Independiente tipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'ABS + EBD'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '215/60 R17'}, {'name': 'Dimensiones Rin', 'value': '17.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.315/1.800/1.645'}, {'name': 'Volúmen del baúl (lts)', 'value': '433.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '1157.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Carrocería', 'value': ' Camperos y camionetas'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Número puertas', 'value': '5'}]}]",https://www.carroya.com/vehiculo/usado/kia/seltos/1.6-zenith-automatica/2022/bogota/2049259
15,2048581,KIA Rio,usado,Zenith 1.4 Sedan Manual,45000,61000000,2018,Bogotá D.C.,Plateado,1400,Mecánica,Gasolina,"['Bloqueo central', ' Exploradoras', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Bluetooth', ' Aire Acondicionado Bizona']",N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/kia/rio/zenith-1.4-sedan-manual/2018/bogota/2048581
16,2048587,Mazda 3 All New,usado,2.0 Sedan Automatico,135000,42000000,2011,Bogotá D.C.,Plateado,2000,Automática,Gasolina,"['Bloqueo central', ' Exploradoras', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Bluetooth', ' Aire Acondicionado Bizona']",N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': 'Delantera'}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '144.9/6500'}, {'name': 'Relación Peso / Potencia', 'value': '9.0'}, {'name': 'Relación de compresión', 'value': '10.0:1'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '18.7/4000'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Cilindrada (c.c³)', 'value': '1999.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14.5'}, {'name': 'Tracción', 'value': 'Delantera'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mac Pherson, brazo sensillo de montaje alto, resortes helicoidales y barra estabilizadora.'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión trasera', 'value': 'Independiente multibrazos tipo E, resortes helicoidales de baja altura y barra estabilizadora.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Electro hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Control de frenos ABS', 'value': 'S'}, {'name': 'Sistema EBD', 'value': 'S'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '16 pulgadas'}, {'name': 'Llantas (dimensiones)', 'value': '205/55'}, {'name': 'Material rines', 'value': 'Aluminio'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Diámetro giro', 'value': '5.2'}, {'name': 'Volúmen del baúl (lts)', 'value': '419'}, {'name': 'Peso (kgrs.)', 'value': '1286'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.5/1.7/1.4'}]}, {'autopart': 'Unidad Eléctrica', 'specifications': [{'name': 'Batería (amperaje)', 'value': '60 amperios'}]}, {'autopart': 'Accesorios - Apariencia', 'specifications': [{'name': 'Tapizados en cuero', 'value': 'S'}, {'name': 'Espejos exteriores color cabina', 'value': 'S'}, {'name': 'Rines de aluminio', 'value': 'S'}, {'name': 'Parachoques color carrocería', 'value': 'S'}, {'name': 'Aire acondicionado', 'value': 'S'}, {'name': 'Tercer stop', 'value': 'S'}, {'name': 'Manijas exteriores puertas color cabina', 'value': 'S'}]}, {'autopart': 'Accesorios - Comodidad', 'specifications': [{'name': 'Volante graduable en altura y/o profundidad', 'value': 'S'}, {'name': 'Computador de Abordo', 'value': 'S'}, {'name': 'Radio CD', 'value': 'S'}, {'name': 'Apertura remota tapa combustible', 'value': 'S'}, {'name': 'Espejos exteriores eléctricos', 'value': 'S'}, {'name': 'Seguros eléctricos', 'value': 'S'}, {'name': 'Sistema de inmovilización', 'value': 'S'}, {'name': 'Apertura remota baúl', 'value': 'S'}, {'name': 'Brazo central delantero con portavasos', 'value': 'S'}, {'name': 'Desempañador eléctrico vidrio trasero', 'value': 'S'}, {'name': 'Elevavidrios eléctricos', 'value': 'S'}, {'name': 'Desempañador espejos exteriores', 'value': 'S'}]}, {'autopart': 'Accesorios - Seguridad', 'specifications': [{'name': 'Alarma antirrobo', 'value': 'S'}, {'name': 'Alarma llave en el interruptor', 'value': 'S'}, {'name': 'Alarma de luces encendidas', 'value': 'S'}, {'name': 'Bloqueo automático de velocidad', 'value': 'S'}, {'name': 'Llave codificada', 'value': 'S'}, {'name': 'Bloqueo central', 'value': 'S'}, {'name': 'Sistema electrónico de distribución del frenado', 'value': 'S'}, {'name': 'Barras en las puertas de protección lateral', 'value': 'S'}, {'name': 'Sensor de lluvia - parabrisas', 'value': 'S'}, {'name': 'ABS', 'value': 'S'}, {'name': 'Seguro para niños', 'value': 'S'}, {'name': 'Cinturones', 'value': 'S'}, {'name': 'Apoya cabezas', 'value': 'S'}, {'name': 'Barras laterales', 'value': 'S'}]}]",https://www.carroya.com/vehiculo/usado/mazda/3-all-new/2.0-sedan-automatico/2011/bogota/2048587
17,2049251,KIA Sportage,usado,,15000,105000000,2020,Bogotá D.C.,Plateado,2000,Automática,Gasolina,"['Alarma', ' Bloqueo central', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Bluetooth', ' Espejos eléctricos', ' Aire Acondicionado Bizona']","ESPECTACULAR KIA SPORTAGE EMOTION AT SEC 4X2 2.0 2020
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION 
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/kia/sportage/2020/bogota/2049251
18,2049264,KIA Soluto,usado,Desire 1.4 Sedan Manual,13300,55500000,2020,Bogotá D.C.,Gris,1400,Mecánica,Gasolina,"['Alarma', ' Bloqueo central', ' Radio', ' Radio MP3', ' Vidrios eléctricos', ' Bluetooth', ' Aire Acondicionado Bizona']","ESPECTACULAR KIA SOLUTO 1.4 MECANICO 2020
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '3'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '94/6000'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '133/4000'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '11.3'}, {'name': 'Motor', 'value': '1.4L DOHC CVVT Dual de 16 Válvulas'}, {'name': 'Cilindrada (c.c³)', 'value': '1368.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-independiente y eje de torsión'}, {'name': 'Suspensión delantera', 'value': 'IndependienteTipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.30/1.70/1.46'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Volúmen del baúl (lts)', 'value': '475.00'}, {'name': 'Peso (kgrs.)', 'value': '1019.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Colores disponibles', 'value': 'Amarillo'}, {'name': 'Número puertas', 'value': '3'}]}]",https://www.carroya.com/vehiculo/usado/kia/soluto/desire-1.4-sedan-manual/2020/bogota/2049264
19,2048583,Mercedes Benz Clase M,usado,ML 350,160000,87000000,2011,Bogotá D.C.,Plateado,3500,Automática,Gasolina,"['Antena eléctrica', ' Bloqueo central', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona']",N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3500'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/mercedes-benz/clase-m/ml-350/2011/bogota/2048583
